"","Player","Team","Year","Service","Super2","Player.Amt.","Team.Amt.","Midpoint","Settled.Amt.","Winner","Prev.Salary","nameFirst","nameLast","playerID","birthCountry","weight","height","bats","throws","debut","prev.year","prev.salary","Salary","Salary.Min"
"938","Kris Medlen","Braves",2013,3.14,"No",0,0,0,"2600000","",4.9e+11,"Kris","Medlen","medlekr01","USA",190,70,"B","R",2009-05-21,2012,"490000","490000 ",480000
"939","Kris Medlen","Braves",2014,4.137,"No",0,0,0,"5800000","",2.6e+12,"Kris","Medlen","medlekr01","USA",190,70,"B","R",2009-05-21,2013,"2600000","2600000 ",490000
"940","Kyle Barraclough","Nationals",2019,3.059,"No",2e+06,1725000,1863000,"1725000","Team",1.113e+12,"Kyle","Barraclough","barraky01","USA",225,75,"R","R",2015-08-07,2018,"1113000 ","1113000 ",545000
"941","Kyle Blanks","Padres",2013,3.03,"No",0,0,0,"605000","",4.924e+11,"Kyle","Blanks","blankky01","USA",265,78,"R","R",2009-06-19,2012,"492400","492400 ",480000
"942","Kyle Blanks","Padres",2014,4.032,"No",0,0,0,"988000","",6.05e+11,"Kyle","Blanks","blankky01","USA",265,78,"R","R",2009-06-19,2013,"605000","605000 ",490000
"943","Kyle Gibson","Twins",2017,3.056,"No",0,0,0,"2900000","",5.875e+11,"Kyle","Gibson","gibsoky01","USA",215,78,"R","R",2013-06-29,2016,"587500","587500 ",507500
"944","Kyle Gibson","Twins",2018,4.039,"No",4550000,4200000,4375000,"4200000","Team",2.9e+12,"Kyle","Gibson","gibsoky01","USA",215,78,"R","R",2013-06-29,2017,"2900000 ","2900000 ",535000
"945","Kyle Gibson","Twins",2019,5.039,"No",0,0,0,"8125000","",4.2e+12,"Kyle","Gibson","gibsoky01","USA",215,78,"R","R",2013-06-29,2018,"4200000 ","4200000 ",545000
"946","Kyle Hendricks","Cubs",2018,3.081,"No",0,0,0,"4175000","",7.605e+11,"Kyle","Hendricks","hendrky01","USA",190,75,"R","R",2014-07-10,2017,"760500 ","760500 ",535000
"947","Kyle Hendricks","Cubs",2019,4.081,"No",0,0,0,"7405000","",4.175e+12,"Kyle","Hendricks","hendrky01","USA",190,75,"R","R",2014-07-10,2018,"4175000 ","4175000 ",545000
"948","Kyle Kendrick","Phillies",2012,3.159,"No",0,0,0,"3585000","",2.45e+12,"Kyle","Kendrick","kendrky01","USA",220,75,"R","R",2007-06-13,2011,"2450000","2450000 ",414000
"949","Kyle Kendrick","Phillies",2014,5.159,"No",0,0,0,"7675000","",4.5e+12,"Kyle","Kendrick","kendrky01","USA",220,75,"R","R",2007-06-13,2013,"4500000","4500000 ",490000
"950","Kyle McClellan","Cardinals",2012,4,"No",0,0,0,"2500000","",1.375e+12,"Kyle","McClellan","mccleky01","USA",215,74,"R","R",2008-04-01,2011,"1375000","1375000 ",414000
"951","Kyle Schwarber","Cubs",2019,3.086,"No",0,0,0,"3390000","",6.045e+11,"Kyle","Schwarber","schwaky01","USA",235,72,"L","R",2015-06-16,2018,"604500 ","604500 ",545000
"952","Lance Lynn","Cardinals",2015,3.119,"No",0,0,0,"Extension","",5.35e+11,"Lance","Lynn","lynnla01","USA",280,77,"B","R",2011-06-02,2014,"535000","535000 ",5e+05
"953","Lance McCullers Jr.","Astros",2018,2.14,"Yes",0,0,0,"2450000","",5.48e+11,"Lance","McCullers","mcculla02","USA",205,73,"L","R",2015-05-18,2017,"548000 ","548000 ",535000
"954","Lance McCullers Jr.","Astros",2019,3.14,"No",0,0,0,"4100000","",2.45e+12,"Lance","McCullers","mcculla02","USA",205,73,"L","R",2015-05-18,2018,"2450000 ","2450000 ",545000
"955","Landon Powell","Athletics",2012,2.153,"Yes",0,0,0,"620000","",4.2e+11,"Landon","Powell","powella01","USA",265,75,"B","R",2009-04-11,2011,"420000","420000 ",414000
"956","Leonys Martin","Mariners",2016,3.063,"No",0,0,0,"4150000","",4.75e+12,"Leonys","Martin","martile01","Cuba",200,74,"L","R",2011-09-02,2015,"4750000","4750000 ",507500
"957","Leonys Martin","Mariners",2017,4.078,"No",0,0,0,"4850000","",4.15e+12,"Leonys","Martin","martile01","Cuba",200,74,"L","R",2011-09-02,2016,"4150000","4150000 ",507500
"958","Leonys Martin","Indians",2019,5.161,"No",0,0,0,"3e+06","",1.75e+12,"Leonys","Martin","martile01","Cuba",200,74,"L","R",2011-09-02,2018,"1750000 ","1750000 ",545000
"959","Leury Garcia","White Sox",2018,3.025,"No",0,0,0,"1175000","",5.465e+11,"Leury","Garcia","garcile02","D.R.",180,68,"B","R",2013-04-06,2017,"546500 ","546500 ",535000
"960","Leury Garcia","White Sox",2019,4.025,"No",0,0,0,"1550000","",1.175e+12,"Leury","Garcia","garcile02","D.R.",180,68,"B","R",2013-04-06,2018,"1175000 ","1175000 ",545000
"961","Liam Hendriks","Athletics",2017,3.038,"No",0,0,0,"1100000","",5.234e+11,"Liam","Hendriks","hendrli01","Australia",200,72,"R","R",2011-09-06,2016,"523400","523400 ",507500
"962","Liam Hendriks","Athletics",2018,4.038,"No",0,0,0,"1900000","",1.1e+12,"Liam","Hendriks","hendrli01","Australia",200,72,"R","R",2011-09-06,2017,"1100000 ","1100000 ",535000
"963","Liam Hendriks","Athletics",2019,4.164,"No",0,0,0,"2150000","",1.9e+12,"Liam","Hendriks","hendrli01","Australia",200,72,"R","R",2011-09-06,2018,"1900000 ","1900000 ",545000
"964","Logan Forsythe","Rays",2015,3.113,"No",0,0,0,"1100000","",5.097e+11,"Logan","Forsythe","forsylo01","USA",195,73,"R","R",2011-05-04,2014,"509700","509700 ",5e+05
"965","Logan Forsythe","Rays",2016,4.113,"No",0,0,0,"Extension","",1.1e+12,"Logan","Forsythe","forsylo01","USA",195,73,"R","R",2011-05-04,2015,"1100000","1100000 ",507500
"966","Logan Morrison","Mariners",2014,3.069,"No",2500000,1100000,1800000,"1750000","",4.915e+11,"Logan","Morrison","morrilo01","USA",245,75,"L","L",2010-07-27,2013,"491500","491500 ",490000
"967","Logan Morrison","Mariners",2015,4.069,"No",0,0,0,"2725000","",1.75e+12,"Logan","Morrison","morrilo01","USA",245,75,"L","L",2010-07-27,2014,"1750000","1750000 ",5e+05
"968","Logan Morrison","Rays",2016,5.069,"No",0,0,0,"4200000","",2.725e+12,"Logan","Morrison","morrilo01","USA",245,75,"L","L",2010-07-27,2015,"2725000","2725000 ",507500
"969","Logan Ondrusek","Reds",2013,2.144,"Yes",0,0,0,"Extension","",4.925e+11,"Logan","Ondrusek","ondrulo01","USA",230,80,"R","R",2010-04-05,2012,"492500","492500 ",480000
"970","Lonnie Chisenhall","Indians",2015,3.027,"No",0,0,0,"2250000","",5.108e+11,"Lonnie","Chisenhall","chiselo01","USA",190,74,"L","R",2011-06-27,2014,"510800","510800 ",5e+05
"971","Lonnie Chisenhall","Indians",2016,3.158,"No",0,0,0,"2725000","",2.25e+12,"Lonnie","Chisenhall","chiselo01","USA",190,74,"L","R",2011-06-27,2015,"2250000","2250000 ",507500
"972","Lonnie Chisenhall","Indians",2017,4.158,"No",0,0,0,"4300000","",2.725e+12,"Lonnie","Chisenhall","chiselo01","USA",190,74,"L","R",2011-06-27,2016,"2725000","2725000 ",507500
"973","Lonnie Chisenhall","Indians",2018,5.158,"No",0,0,0,"5587000","",4.3e+12,"Lonnie","Chisenhall","chiselo01","USA",190,74,"L","R",2011-06-27,2017,"4300000 ","4300000 ",535000
"974","Lorenzo Cain","Royals",2015,3.074,"No",3600000,2e+06,2800000,"2725000","",5.46e+11,"Lorenzo","Cain","cainlo01","USA",205,74,"R","R",2010-07-16,2014,"546000","546000 ",5e+05
"975","Lorenzo Cain","Royals",2016,4.074,"No",7850000,5e+06,6425000,"Extension","",2.725e+12,"Lorenzo","Cain","cainlo01","USA",205,74,"R","R",2010-07-16,2015,"2725000","2725000 ",507500
"976","Lou Marson","Indians",2013,3.04,"No",0,0,0,"1e+06","",4.917e+11,"Lou","Marson","marsolo01","USA",205,73,"R","R",2008-09-28,2012,"491700","491700 ",480000
"977","Louis Coleman","Royals",2015,2.162,"Yes",0,0,0,"725000","",5.37e+11,"Louis","Coleman","colemlo01","USA",205,76,"R","R",2011-04-21,2014,"537000","537000 ",5e+05
"978","Louis Coleman","Royals",2016,3.018,"No",0,0,0,"725000","",7.25e+11,"Louis","Coleman","colemlo01","USA",205,76,"R","R",2011-04-21,2015,"725000","725000 ",507500
"979","Lucas Duda","Mets",2014,2.137,"Yes",1900000,1350000,1625000,"1637000","",5.1924e+11,"Lucas","Duda","dudalu01","USA",255,76,"L","R",2010-09-01,2013,"519240","519240 ",490000
"980","Lucas Duda","Mets",2015,3.137,"No",4700000,3750000,4225000,"4200000","",1.637e+12,"Lucas","Duda","dudalu01","USA",255,76,"L","R",2010-09-01,2014,"1637500","1637500 ",5e+05
"981","Lucas Duda","Mets",2016,4.137,"No",7400000,5900000,6650000,"6725000","",4.2e+12,"Lucas","Duda","dudalu01","USA",255,76,"L","R",2010-09-01,2015,"4200000","4200000 ",507500
"982","Lucas Duda","Mets",2017,5.137,"No",0,0,0,"7250000","",6.725e+12,"Lucas","Duda","dudalu01","USA",255,76,"L","R",2010-09-01,2016,"6725000","6725000 ",507500
"983","Luis Avilan","Dodgers",2016,3.077,"No",0,0,0,"1390000","",5.3e+11,"Luis","Avilan","avilalu01","Venezuela",220,74,"L","L",2012-07-14,2015,"530000","530000 ",507500
"984","Luis Avilan","Dodgers",2017,3.146,"No",0,0,0,"1500000","",1.39e+12,"Luis","Avilan","avilalu01","Venezuela",220,74,"L","L",2012-07-14,2016,"1390000 ","1390000 ",507500
"985","Luis Avilan","White Sox",2018,4.146,"No",0,0,0,"2450000","",1.5e+12,"Luis","Avilan","avilalu01","Venezuela",220,74,"L","L",2012-07-14,2017,"1500000 ","1500000 ",535000
"986","Luis Garcia","Phillies",2018,3.006,"No",0,0,0,"1200000","",5.35e+11,"Luis","Garcia","garcilu03","D.R.",230,75,"R","R",2013-07-10,2017,"0","0",535000
"987","Luis Garcia","Angels",2019,4.006,"No",0,0,0,"1675000","",1.2e+12,"Luis","Garcia","garcilu03","D.R.",230,75,"R","R",2013-07-10,2018,"1200000 ","1200000 ",545000
"988","Luis Severino","Yankees",2019,2.17,"Yes",5250000,4400000,4825000,"Extension","",6.04975e+11,"Luis","Severino","severlu01","D.R.",215,74,"R","R",2015-08-05,2018,"604975 ","604975 ",545000
"989","Luis Valbuena","Cubs",2013,2.148,"Yes",0,0,0,"930000","",4.952e+11,"Luis","Valbuena","valbulu01","Venezuela",215,70,"L","R",2008-09-02,2012,"495200","495200 ",480000
"990","Luis Valbuena","Cubs",2014,3.148,"No",0,0,0,"1710000","",9.3e+11,"Luis","Valbuena","valbulu01","Venezuela",215,70,"L","R",2008-09-02,2013,"930000","930000 ",490000
"991","Luis Valbuena","Cubs",2015,4.148,"No",0,0,0,"4200000","",1.71e+12,"Luis","Valbuena","valbulu01","Venezuela",215,70,"L","R",2008-09-02,2014,"1710000","1710000 ",5e+05
"992","Luis Valbuena","Astros",2016,5.148,"No",0,0,0,"6125000","",4.2e+12,"Luis","Valbuena","valbulu01","Venezuela",215,70,"L","R",2008-09-02,2015,"4200000","4200000 ",507500
"993","Luke Gregerson","Padres",2012,3,"No",0,0,0,"1550000","",4.478e+11,"Luke","Gregerson","gregelu01","USA",205,75,"L","R",2009-04-06,2011,"447800","447800 ",414000
"994","Luke Gregerson","Padres",2013,4,"No",3750000,2875000,3312000,"3200000","",1.55e+12,"Luke","Gregerson","gregelu01","USA",205,75,"L","R",2009-04-06,2012,"1550000","1550000 ",480000
"995","Luke Gregerson","Athletics",2014,5,"No",0,0,0,"5065000","",3.2e+12,"Luke","Gregerson","gregelu01","USA",205,75,"L","R",2009-04-06,2013,"3200000","3200000 ",490000
"996","Luke Hochevar","Royals",2012,3.151,"No",0,0,0,"3510000","",1.76e+12,"Luke","Hochevar","hochelu01","USA",225,77,"R","R",2007-09-08,2011,"1760000","1760000 ",414000
"997","Luke Hochevar","Royals",2013,4.15,"No",0,0,0,"4560000","",3.51e+12,"Luke","Hochevar","hochelu01","USA",225,77,"R","R",2007-09-08,2012,"3510000","3510000 ",480000
"998","Luke Hochevar","Royals",2014,5.151,"No",0,0,0,"5210000","",4.56e+12,"Luke","Hochevar","hochelu01","USA",225,77,"R","R",2007-09-08,2013,"4560000","4560000 ",490000
"999","Maikel Franco","Phillies",2018,2.17,"Yes",0,0,0,"2950000","",5.6e+11,"Maikel","Franco","francma02","D.R.",215,73,"R","R",2014-09-02,2017,"560000 ","560000 ",535000
"1000","Maikel Franco","Phillies",2019,3.17,"No",0,0,0,"5200000","",2.95e+12,"Maikel","Franco","francma02","D.R.",215,73,"R","R",2014-09-02,2018,"2950000 ","2950000 ",545000
"1001","Manny Acosta","Mets",2012,3.066,"No",0,0,0,"875000","",4.14e+11,"Manny","Acosta","acostma01","Panama",215,76,"R","R",2007-08-12,2011,"0","0",414000
"1002","Manny Machado","Orioles",2016,3.056,"No",0,0,0,"5e+06","",5.48e+11,"Manny","Machado","machama01","USA",185,75,"R","R",2012-08-09,2015,"548000","548000 ",507500
"1003","Manny Machado","Orioles",2017,4.056,"No",0,0,0,"11500000","",5e+12,"Manny","Machado","machama01","USA",185,75,"R","R",2012-08-09,2016,"5e+06","5000000 ",507500
"1004","Manny Machado","Orioles",2018,5.056,"No",0,0,0,"1.6e+07","",1.15e+13,"Manny","Machado","machama01","USA",185,75,"R","R",2012-08-09,2017,"11500000 ","11500000 ",535000
"1005","Manny Parra","Brewers",2012,4.063,"No",0,0,0,"1200000","",1.2e+12,"Manny","Parra","parrama01","USA",215,75,"L","L",2007-07-20,2011,"1200000","0",414000
"1006","Manny Pina","Brewers",2019,3.046,"No",0,0,0,"1600000","",5.601e+11,"Manny","Pina","pinama01","Venezuela",215,72,"R","R",2011-08-03,2018,"560100 ","560100 ",545000
"1007","Marc Rzepczynski","Cardinals",2013,3.04,"No",1300000,9e+05,1100000,"1100000","",5.04e+11,"Marc","Rzepczynski","rzepcma01","USA",220,74,"L","L",2009-07-07,2012,"504000","504000 ",480000
"1008","Marc Rzepczynski","Indians",2014,3.132,"No",0,0,0,"1375000","",1.1e+12,"Marc","Rzepczynski","rzepcma01","USA",220,74,"L","L",2009-07-07,2013,"1100000","1100000 ",490000
"1009","Marc Rzepczynski","Indians",2015,4.132,"No",0,0,0,"2400000","",1.375e+12,"Marc","Rzepczynski","rzepcma01","USA",220,74,"L","L",2009-07-07,2014,"1375000","1375000 ",5e+05
"1010","Marc Rzepczynski","Athletics",2016,5.132,"No",0,0,0,"1375000","",2.4e+12,"Marc","Rzepczynski","rzepcma01","USA",220,74,"L","L",2009-07-07,2015,"2400000","2400000 ",507500
"1011","Marcell Ozuna","Marlins",2017,3.124,"No",0,0,0,"3500000","",5.7e+11,"Marcell","Ozuna","ozunama01","D.R.",225,73,"R","R",2013-04-30,2016,"570000","570000 ",507500
"1012","Marcell Ozuna","Cardinals",2018,4.124,"No",0,0,0,"9e+06","",3.5e+12,"Marcell","Ozuna","ozunama01","D.R.",225,73,"R","R",2013-04-30,2017,"3500000 ","3500000 ",535000
"1013","Marcell Ozuna","Cardinals",2019,5.124,"No",0,0,0,"12250000","",9e+12,"Marcell","Ozuna","ozunama01","D.R.",225,73,"R","R",2013-04-30,2018,"9000000 ","9000000 ",545000
"1014","Marco Estrada","Brewers",2013,3.04,"No",0,0,0,"1955000","",4.86e+11,"Marco","Estrada","estrama01","Mexico",180,72,"R","R",2008-08-20,2012,"486000","486000 ",480000
"1015","Marco Estrada","Brewers",2014,4.035,"No",0,0,0,"3325000","",1.955e+12,"Marco","Estrada","estrama01","Mexico",180,72,"R","R",2008-08-20,2013,"1955000","1955000 ",490000
"1016","Marco Estrada","Blue Jays",2015,5.035,"No",0,0,0,"3900000","",3.325e+12,"Marco","Estrada","estrama01","Mexico",180,72,"R","R",2008-08-20,2014,"3325000","3325000 ",5e+05
"1017","Marcus Semien","Athletics",2018,3.118,"No",0,0,0,"3125000","",5.45e+11,"Marcus","Semien","semiema01","USA",195,72,"R","R",2013-09-04,2017,"545000 ","545000 ",535000
"1018","Marcus Semien","Athletics",2019,4.118,"No",0,0,0,"5900000","",3.125e+12,"Marcus","Semien","semiema01","USA",195,72,"R","R",2013-09-04,2018,"3125000 ","3125000 ",545000
"1019","Marcus Stroman","Blue Jays",2017,2.148,"Yes",3400000,3100000,3250000,"3400000","Player",5.159e+11,"Marcus","Stroman","stromma01","USA",180,68,"R","R",2014-05-04,2016,"515900","515900 ",507500
"1020","Marcus Stroman","Blue Jays",2018,3.148,"No",6900000,6500000,6700000,"6500000","Team",3.4e+12,"Marcus","Stroman","stromma01","USA",180,68,"R","R",2014-05-04,2017,"3400000 ","3400000 ",535000
"1021","Marcus Stroman","Blue Jays",2019,4.148,"No",0,0,0,"7400000","",6.5e+12,"Marcus","Stroman","stromma01","USA",180,68,"R","R",2014-05-04,2018,"6500000 ","6500000 ",545000
"1022","Mark Canha","Athletics",2019,3.092,"No",0,0,0,"2050000","",5.45e+11,"Mark","Canha","canhama01","USA",210,74,"R","R",2015-04-08,2018,"0","0",545000
"1023","Mark Lowe","Rangers",2012,5.087,"No",0,0,0,"1700000","",1.2e+12,"Mark","Lowe","lowema01","USA",210,75,"L","R",2006-07-07,2011,"1200000","1200000 ",414000
"1024","Mark Melancon","Pirates",2014,3.098,"No",0,0,0,"2595000","",5.21e+11,"Mark","Melancon","melanma01","USA",215,74,"R","R",2009-04-26,2013,"521000","521000 ",490000
"1025","Mark Melancon","Pirates",2015,4.098,"No",0,0,0,"5400000","",2.595e+12,"Mark","Melancon","melanma01","USA",215,74,"R","R",2009-04-26,2014,"2595000","2595000 ",5e+05
"1026","Mark Melancon","Pirates",2016,5.098,"No",0,0,0,"9650000","",5.4e+12,"Mark","Melancon","melanma01","USA",215,74,"R","R",2009-04-26,2015,"5400000","5400000 ",507500
"1027","Mark Trumbo","Diamondbacks",2014,3.027,"No",5850000,3400000,4625000,"4800000","",5.4e+11,"Mark","Trumbo","trumbma01","USA",225,76,"R","R",2010-09-11,2013,"540000","540000 ",490000
"1028","Mark Trumbo","Diamondbacks",2015,4.027,"No",6900000,5300000,6100000,"6900000","Player",4.8e+12,"Mark","Trumbo","trumbma01","USA",225,76,"R","R",2010-09-11,2014,"4800000","4800000 ",5e+05
"1029","Mark Trumbo","Orioles",2016,5.027,"No",0,0,0,"9150000","",6.9e+12,"Mark","Trumbo","trumbma01","USA",225,76,"R","R",2010-09-11,2015,"6900000","6900000 ",507500
"1030","Martin Maldonado","Brewers",2015,2.156,"Yes",0,0,0,"Extension","",5.02e+11,"Martin","Maldonado","maldoma01","P.R.",230,72,"R","R",2011-09-03,2014,"502000","502000 ",5e+05
"1031","Martin Maldonado","Angels",2017,4.156,"No",0,0,0,"1725000","",1.125e+12,"Martin","Maldonado","maldoma01","P.R.",230,72,"R","R",2011-09-03,2016,"1125000","1125000 ",507500
"1032","Martin Maldonado","Angels",2018,5.156,"No",0,0,0,"3900000","",1.725e+12,"Martin","Maldonado","maldoma01","P.R.",230,72,"R","R",2011-09-03,2017,"1725000 ","1725000 ",535000
"1033","Martin Prado","Braves",2012,4.105,"No",0,0,0,"4750000","",3.1e+12,"Martin","Prado","pradoma01","Venezuela",215,72,"R","R",2006-04-23,2011,"3100000","3100000 ",414000
"1034","Martin Prado","Diamondbacks",2013,5.11,"No",7050000,6650000,6850000,"Extension","",4.75e+12,"Martin","Prado","pradoma01","Venezuela",215,72,"R","R",2006-04-23,2012,"4750000","4750000 ",480000
"1035","Marwin Gonzalez","Astros",2015,2.133,"Yes",1400000,9e+05,1150000,"1062000","",5.045e+11,"Marwin","Gonzalez","gonzama01","Venezuela",205,73,"B","R",2012-04-06,2014,"504500","504500 ",5e+05
"1036","Marwin Gonzalez","Astros",2016,3.133,"No",0,0,0,"2e+06","",1.062e+12,"Marwin","Gonzalez","gonzama01","Venezuela",205,73,"B","R",2012-04-06,2015,"1062500","1062500 ",507500
"1037","Marwin Gonzalez","Astros",2017,4.133,"No",4200000,3250000,3725000,"3725000","",2e+12,"Marwin","Gonzalez","gonzama01","Venezuela",205,73,"B","R",2012-04-06,2016,"2e+06","2000000 ",507500
"1038","Mat Latos","Reds",2013,3.08,"No",4700000,4150000,4425000,"Extension","",5.5e+11,"Mat","Latos","latosma01","USA",245,78,"R","R",2009-07-19,2012,"550000","550000 ",480000
"1039","Mat Latos","Marlins",2015,5.079,"No",10400000,9400000,9900000,"9400000","Team",7.25e+12,"Mat","Latos","latosma01","USA",245,78,"R","R",2009-07-19,2014,"7250000","7250000 ",5e+05
"1040","Matt Adams","Cardinals",2016,3.033,"No",0,0,0,"1650000","",5.34e+11,"Matt","Adams","adamsma01","USA",245,75,"L","R",2012-05-20,2015,"534000","534000 ",507500
"1041","Matt Adams","Cardinals",2017,4.033,"No",0,0,0,"2800000","",1.65e+12,"Matt","Adams","adamsma01","USA",245,75,"L","R",2012-05-20,2016,"1650000","1650000 ",507500
"1042","Matt Albers","Red Sox",2012,4.141,"No",0,0,0,"1075000","",8.75e+11,"Matt","Albers","alberma01","USA",225,73,"L","R",2006-07-25,2011,"875000","875000 ",414000
"1043","Matt Albers","Indians",2013,5.14,"No",0,0,0,"1750000","",1.075e+12,"Matt","Albers","alberma01","USA",225,73,"L","R",2006-07-25,2012,"1075000","1075000 ",480000
"1044","Matt Andriese","Diamondbacks",2019,3.071,"No",0,0,0,"920000","",5.45e+11,"Matt","Andriese","andrima01","USA",225,74,"R","R",2015-04-10,2018,"0","0",545000
"1045","Matt Barnes","Red Sox",2019,3.11,"No",0,0,0,"1600000","",6.05e+11,"Matt","Barnes","barnema01","USA",210,76,"R","R",2014-09-09,2018,"605000 ","605000 ",545000
"1046","Matt Boyd","Tigers",2019,2.136,"Yes",0,0,0,"2600000","",5.62e+11,"Matt","Boyd","boydma01","USA",234,75,"L","L",2015-06-27,2018,"562000 ","562000 ",545000
"1047","Matt Duffy","Rays",2018,3.059,"No",0,0,0,"930000","",5.35e+11,"Matt","Duffy","duffyma01","USA",170,74,"R","R",2014-05-22,2017,"0","0",535000
"1048","Matt Duffy","Rays",2019,4.059,"No",0,0,0,"2675000","",9.3e+11,"Matt","Duffy","duffyma01","USA",170,74,"R","R",2014-05-22,2018,"930000 ","930000 ",545000
"1049","Matt Garza","Cubs",2012,4.149,"No",12500000,7950000,10225000,"9500000","",5.95e+12,"Matt","Garza","garzama01","USA",220,76,"R","R",2006-08-11,2011,"5950000","5950000 ",414000
"1050","Matt Garza","Cubs",2013,5.15,"No",0,0,0,"10250000","",9.5e+12,"Matt","Garza","garzama01","USA",220,76,"R","R",2006-08-11,2012,"9500000","9500000 ",480000
"1051","Matt Harrison","Rangers",2012,3.083,"No",3500000,2450000,2975000,"2950000","",4.2883e+11,"Matt","Harrison","harrima01","USA",240,76,"L","L",2008-07-08,2011,"428830","428830 ",414000
"1052","Matt Harrison","Rangers",2013,4.08,"No",0,0,0,"Extension","",2.95e+12,"Matt","Harrison","harrima01","USA",240,76,"L","L",2008-07-08,2012,"2950000","2950000 ",480000
"1053","Matt Harvey","Mets",2016,3.072,"No",0,0,0,"4325000","",6.14125e+11,"Matt","Harvey","harvema01","USA",215,76,"R","R",2012-07-26,2015,"614125","614125 ",507500
"1054","Matt Harvey","Mets",2017,4.072,"No",0,0,0,"5125000","",4.325e+12,"Matt","Harvey","harvema01","USA",215,76,"R","R",2012-07-26,2016,"4325000","4325000 ",507500
"1055","Matt Harvey","Mets",2018,5.072,"No",0,0,0,"5625000","",5.125e+12,"Matt","Harvey","harvema01","USA",215,76,"R","R",2012-07-26,2017,"5125000 ","5125000 ",535000
"1056","Matt Joyce","Rays",2013,3.12,"No",0,0,0,"2450000","",4.995e+11,"Matthew","Joyce","joycema01","USA",205,74,"L","R",2008-05-05,2012,"499500","499500 ",480000
"1057","Matt Joyce","Rays",2014,4.123,"No",0,0,0,"3700000","",2.45e+12,"Matthew","Joyce","joycema01","USA",205,74,"L","R",2008-05-05,2013,"2450000","2450000 ",490000
